area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2010,"Lepidonotothen squamifrons","Grey rockcod","Medium benthopelagics (30 - 89 cm)","Perch-likes","Australia",Industrial,Landings,Reported,pots or traps,Other,0.0000060000,2.8816128e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2010,"Macrourus whitsoni","Whitson's grenadier","Medium bathypelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,1.6823160000,2.910857540688001
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2010,"Macrourus whitsoni","Whitson's grenadier","Medium bathypelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0008420000,7.291720000000002e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2010,"Macrourus whitsoni","Whitson's grenadier","Medium bathypelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0008420000,7.291720000000002e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2010,"Macrourus whitsoni","Whitson's grenadier","Medium bathypelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0479520000,0.08296981113600001
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2010,"Macrourus whitsoni","Whitson's grenadier","Medium bathypelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,pots or traps,Fishmeal and fish oil,0.0000240000,2.0784000000000003e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2010,"Macrourus whitsoni","Whitson's grenadier","Medium bathypelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,pots or traps,Other,0.0000240000,2.0784000000000003e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2010,"Bathyraja irrasa","Kerguelen sandpaper skate","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.6158435400,0.37926326575973157
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2010,"Bathyraja irrasa","Kerguelen sandpaper skate","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0003082300,9.500573289999999e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2010,"Bathyraja irrasa","Kerguelen sandpaper skate","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0003082300,9.500573289999999e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,8.7091421400,307020.58187864214
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0043589300,0.07409302177742014
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0043589300,0.07409302177742014
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,12.1049200000,426730.84469768615
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.1758240000,6198.266823582964
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,pots or traps,Fishmeal and fish oil,0.0000880000,0.0014958225794892257
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,pots or traps,Other,0.0000880000,0.0014958225794892257
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,8.4095820000,71.62335533241719
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0042090000,1.79417043e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0042090000,1.79417043e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,0.0433566000,0.36926272528236
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.0000217000,9.250059000000002e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Other,0.0000217000,9.250059000000002e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0639360000,0.5445348944256
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,pots or traps,Fishmeal and fish oil,0.0000320000,1.364064e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,pots or traps,Other,0.0000320000,1.364064e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,2.5380594000,6.441745517928357
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0012703000,1.6136620899999994e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Cnidaria","Cnidarians, coelenterates","Jellyfish","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0012703000,1.6136620899999994e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Ascidiacea","Sea squirts","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,1.6603380000,2.7567222742439994
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Ascidiacea","Sea squirts","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0008310000,6.905609999999998e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Ascidiacea","Sea squirts","Other demersal invertebrates","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0008310000,6.905609999999998e-07
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.0079920000,0.28047596710714284
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000040000,6.889579717790044e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000040000,6.889579717790044e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,4.9750200000,174.5962895241964
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.0024900000,4.288763374324303e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Australia",Industrial,Landings,Reported,hand lines,Other,0.0024900000,4.288763374324303e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.1538460000,110.62821814051185
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0000770000,4.209417835890206e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0000770000,4.209417835890206e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,0.0024775200,1.781545331093958
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.0000012400,6.778802748706309e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Australia",Industrial,Landings,Reported,hand lines,Other,0.0000012400,6.778802748706309e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Lithodidae","Stone/king crabs","Lobsters, crabs","Crustaceans","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,0.4455540000,0.208310752728
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Lithodidae","Stone/king crabs","Lobsters, crabs","Crustaceans","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.0002230000,5.2182e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Lithodidae","Stone/king crabs","Lobsters, crabs","Crustaceans","Australia",Industrial,Landings,Reported,hand lines,Other,0.0002230000,5.2182e-08
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Lithodidae","Stone/king crabs","Lobsters, crabs","Crustaceans","Australia",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0219780000,0.010275418295999997
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Lithodidae","Stone/king crabs","Lobsters, crabs","Crustaceans","Australia",Industrial,Landings,Reported,pots or traps,Fishmeal and fish oil,0.0000110000,2.5739999999999996e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Lithodidae","Stone/king crabs","Lobsters, crabs","Crustaceans","Australia",Industrial,Landings,Reported,pots or traps,Other,0.0000110000,2.5739999999999996e-09
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,0.4355640000,124.56247685997599
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,0.0002180000,3.1202994e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,0.0002180000,3.1202994e-05
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,285.4682460000,81638.13305652657
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Fishmeal and fish oil,0.1428770000,0.020450413641000004
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,hand lines,Other,0.1428770000,0.020450413641000004
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0759240000,21.712725324216002
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,pots or traps,Fishmeal and fish oil,0.0000380000,5.439054000000001e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Macrourus","Rattails","Medium benthopelagics (30 - 89 cm)","Cod-likes","Australia",Industrial,Landings,Reported,pots or traps,Other,0.0000380000,5.439054000000001e-06
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Dissostichus eleginoides","Patagonian toothfish","Large bathydemersals (>=90 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Direct human consumption,2293.2304740000,12395093.099874731
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Dissostichus eleginoides","Patagonian toothfish","Large bathydemersals (>=90 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Fishmeal and fish oil,1.1477630000,3.104980130249051
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Dissostichus eleginoides","Patagonian toothfish","Large bathydemersals (>=90 cm)","Perch-likes","Australia",Industrial,Landings,Reported,otter trawl,Other,1.1477630000,3.104980130249051
"Heard & McDonald Isl. (Australia)",eez,Reconstructed domestic catch,3,2011,"Dissostichus eleginoides","Patagonian toothfish","Large bathydemersals (>=90 cm)","Perch-likes","Australia",Industrial,Landings,Reported,hand lines,Direct human consumption,2763.0961380000,14934754.38370366
